X,Y,OBJECTID,stop_UID,stop_agency,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place
6301597.64340006,1835719.23766682,3782,MTS_91106,MTS,91106,Ocean View Bl & 46th St,32.7005327,-117.09538759,91106,0,,1,N-W/B,
6283662.64514938,1841503.23594131,3783,MTS_91107,MTS,91107,Park Bl & Broadway,32.71601546,-117.15384694,91107,0,citcol,1,N-S/B,citcol
6262449.6439403,1909632.22665156,3784,MTS_91112,MTS,91112,Sorrento Valley Coaster Station,32.90272914,-117.22488084,91112,0,svcoas,0,M-TC-Bus,svcoas
6283248.6436808,1863954.23303398,3785,MTS_91130,MTS,91130,Mission Valley Rd & Mission Center Rd,32.77770784,-117.15582697,91130,0,,1,N-S/B,mivmic
6282538.64411655,1863614.23305781,3786,MTS_91133,MTS,91133,Murray Canyon Rd & Metropolitan Dr,32.77675644,-117.15812716,91133,0,,1,F-S/B,
6297631.6444423,1821716.23909806,3787,MTS_91136,MTS,91136,24th Street Transit Center,32.66195902,-117.10790431,91136,0,24tro,1,M-TC-Bus,24tro
6297673.64468639,1821593.23934406,3788,MTS_91138,MTS,91138,24th Street Transit Center,32.66162193,-117.10776456,91138,0,24tro,0,,24tro
6297795.64444238,1821575.23905198,3789,MTS_91139,MTS,91139,24th Street Transit Center,32.66157522,-117.1073677,91139,0,24tro,0,,24tro
6283395.64371489,1864035.23320006,3790,MTS_91312,MTS,91312,Mission Valley Rd & Mission Center Rd,32.77793396,-117.15535102,91312,0,,1,F-W/B,mivmic
6310700.64258248,1826887.23892665,3791,MTS_92201,MTS,92201,Reo Dr & Albemarle St,32.67645882,-117.06557421,92201,0,,1,F-S/B,
6338630.63691922,1868676.23540097,3792,MTS_92208,MTS,92208,El Cajon Transit Center,32.79187638,-116.97575867,92208,0,ecajtc,0,M-TC-Bus,ecajtc
6338633.6372413,1868845.23539107,3793,MTS_92209,MTS,92209,El Cajon Transit Center,32.79234091,-116.97575274,92209,0,ecajtc,0,M-TC-Bus,ecajtc
6338638.63723131,1868955.23549914,3794,MTS_92210,MTS,92210,El Cajon Transit Center,32.79264332,-116.97573896,92210,0,ecajtc,1,M-TC-Bus,ecajtc
6338665.6371773,1868921.23589523,3795,MTS_92212,MTS,92212,El Cajon Transit Center,32.79255039,-116.97565033,92212,0,ecajtc,1,M-TC-Bus,ecajtc
6332033.64092688,1813984.24176681,3796,MTS_92251,MTS,92251,Southwestern College Transit Center,32.6414362,-116.99595102,92251,0,swcoll,0,M-TC-Bus,swcoll
6332096.64080089,1813939.24185681,3797,MTS_92252,MTS,92252,Southwestern College Transit Center,32.64131376,-116.99574533,92252,0,swcoll,0,M-TC-Bus,swcoll
6331905.64085481,1814075.2419129,3798,MTS_92254,MTS,92254,Southwestern College Transit Center,32.64168378,-116.99636892,92254,0,swcoll,0,M-TC-Bus,swcoll
6342291.34121197,1784438.24606889,3799,MTS_92260,MTS,92260,Airway Rd & La Media Rd,32.56043121,-116.96197563,92260,0,,2,F-E/B,
6343833.64094889,1783880.24620065,3800,MTS_92262,MTS,92262,Avenida Costa Norte & Avenida Costa Azul,32.55892648,-116.95695811,92262,0,,1,M-Street-E/B,
6344394.64113922,1782778.24610806,3801,MTS_92263,MTS,92263,Avenida Costa Este & Avenida De La Fuente,32.55590827,-116.95511333,92263,0,,1,F-S/B,
6349691.64038771,1782876.24656823,3802,MTS_92265,MTS,92265,Siempre Viva Rd & Roll Dr,32.55627486,-116.93792586,92265,0,,1,N-E/B,
6343759.64109689,1781888.24624765,3803,MTS_92266,MTS,92266,Siempre Viva Rd & Avenida Costa Brava,32.55345044,-116.95715441,92266,0,,1,N-W/B,
6344442.64104322,1782845.24630214,3804,MTS_92267,MTS,92267,Avenida Costa Este & Avenida De La Fuente,32.5560933,-116.95495903,92267,0,,1,N-N/B,
6343827.64096089,1783935.24609065,3805,MTS_92268,MTS,92268,Avenida Costa Norte & Avenida Costa Azul,32.55907753,-116.95697879,92268,0,,1,N-W/B,
6342259.64147222,1784524.04576606,3806,MTS_92270,MTS,92270,Airway Rd & La Media Rd,32.56066642,-116.96208041,92270,0,,2,N-W/B,
6342135.64106405,1785522.2458694,3807,MTS_92271,MTS,92271,La Media Rd & SR-905 Eastbound Onramp,32.56340746,-116.96250497,92271,0,,0,N-S/B,
6313647.64095356,1850459.23640198,3808,MTS_94004,MTS,94004,Grove Transit Center,32.74130535,-117.05659033,94004,0,,0,M-TC-Bus,colgrv
6313662.64092356,1850555.23620997,3809,MTS_94005,MTS,94005,Grove Transit Center,32.74156951,-117.05654396,94005,0,,0,M-TC-Bus,grove
6313677.64122164,1850607.23643406,3810,MTS_94006,MTS,94006,Grove Transit Center,32.74171274,-117.05649649,94006,0,,0,M-TC-Bus,grove
6304508.64282739,1839182.23730248,3811,MTS_94017,MTS,94017,Euclid Ave Station,32.71011464,-117.08601581,94017,0,euctro,1,M-TC-Bus,euctro
6269682.64587846,1855561.23341581,3812,MTS_94019,MTS,94019,Old Town Transit Center,32.75430957,-117.19971198,94019,0,ottc_w,1,M-TC-Bus,ottc_w
6269662.64591847,1855617.23330382,3813,MTS_94020,MTS,94020,Old Town Transit Center,32.75446297,-117.19977868,94020,0,ottc_w,1,M-TC-Bus,ottc_w
6269606.64603047,1855667.23353189,3814,MTS_94024,MTS,94024,Old Town Transit Center,32.75459899,-117.1999623,94024,0,ottc_w,1,M-TC-Bus,ottc_w
6269643.64595647,1855546.23377389,3815,MTS_94025,MTS,94025,Old Town Transit Center,32.75426737,-117.19983838,94025,0,ottc_w,1,M-TC-Bus,ottc_w
6269798.64597455,1855749.23369598,3816,MTS_94027,MTS,94027,Old Town Transit Center,32.75482915,-117.19934027,94027,0,ottc_e,1,M-TC-Bus,ottc_e
6269814.64594255,1855683.2334999,3817,MTS_94028,MTS,94028,Old Town Transit Center,32.75464817,-117.19928627,94028,0,ottc_e,1,M-TC-Bus,ottc_e
6269833.64590456,1855624.23328981,3818,MTS_94030,MTS,94030,Old Town Transit Center,32.75448649,-117.19922273,94030,0,ottc_e,1,M-TC-Bus,ottc_e
6269842.64588656,1855755.23335589,3819,MTS_94031,MTS,94031,Old Town Transit Center,32.75484674,-117.19919734,94031,0,ottc_e,1,M-TC-Bus,ottc_e
6269865.64616863,1855567.2337319,3820,MTS_94034,MTS,94034,Old Town Transit Center,32.75433064,-117.19911697,94034,0,ottc_e,1,M-TC-Bus,ottc_e
6279277.64440496,1859676.23371598,3821,MTS_94036,MTS,94036,Fashion Valley Transit Center,32.7658551,-117.16862307,94036,0,fasvtc,0,M-TC-Bus,fasvt2
6279117.64472497,1859628.2334839,3822,MTS_94038,MTS,94038,Fashion Valley Transit Center,32.7657193,-117.16914215,94038,0,fasvtc,0,M-TC-Bus,fasvtc
6279057.64484496,1859613.23351389,3823,MTS_94039,MTS,94039,Fashion Valley Transit Center,32.76567663,-117.16933689,94039,0,fasvtc,0,M-TC-Bus,fasvtc
6278981.64466889,1859594.23355189,3824,MTS_94040,MTS,94040,Fashion Valley Transit Center,32.76562257,-117.16958356,94040,0,fasvtc,0,M-TC-Bus,fasvtc
6278916.64479889,1859578.2335839,3825,MTS_94041,MTS,94041,Fashion Valley Transit Center,32.76557702,-117.16979453,94041,0,fasvtc,0,M-TC-Bus,fasvtc
6278858.6445868,1859558.23362389,3826,MTS_94042,MTS,94042,Fashion Valley Transit Center,32.76552064,-117.16998262,94042,0,fasvtc,0,M-TC-Bus,fasvtc
6278841.64462081,1859517.23370589,3827,MTS_94043,MTS,94043,Fashion Valley Transit Center,32.76540755,-117.17003674,94043,0,fasvtc,1,M-TC-Bus,fasvtc
6278906.64481889,1859538.23333581,3828,MTS_94044,MTS,94044,Fashion Valley Transit Center,32.76546684,-117.16982591,94044,0,fasvtc,0,M-TC-Bus,fasvtc
6278965.64470088,1859552.23363589,3829,MTS_94045,MTS,94045,Fashion Valley Transit Center,32.76550675,-117.1696344,94045,0,fasvtc,0,M-TC-Bus,fasvtc
6279169.64462097,1859603.23353389,3830,MTS_94048,MTS,94048,Fashion Valley Transit Center,32.76565186,-117.16897229,94048,0,fasvtc,0,M-TC-Bus,fasvtc
6279006.64461888,1859557.23329781,3831,MTS_94050,MTS,94050,Fashion Valley Transit Center,32.76552148,-117.16950118,94050,0,fasvtc,0,M-TC-Train-W/B,fasvtc
6327688.63846205,1865064.23540714,3832,MTS_94053,MTS,94053,Grossmont Transit Center,32.78173492,-117.01127628,94053,0,grotro,1,M-TC-Train-N/B,grotro
6327696.63844605,1865107.23532115,3833,MTS_94055,MTS,94055,Grossmont Transit Center,32.78185325,-117.01125127,94055,0,grotro,1,M-TC-Train-N/B,grotro
6279610.64439514,1862636.23304531,3834,MTS_94059,MTS,94059,Ulric St & Fashion Hills Bl,32.77399814,-117.16762462,94059,0,,1,N-N/B,
6270243.64508456,1868928.23194423,3835,MTS_94094,MTS,94094,Clairemont Dr & Hartford Ct,32.79106011,-117.19828279,94094,0,,1,F-E/B,
6265812.04436772,1897251.42825048,3836,MTS_95030,MTS,95030,UTC Transit Center,32.868789,-117.21355378,95030,0,utc,1,M-TC-Bus,utc
6265821.04402164,1897169.32834905,3837,MTS_95031,MTS,95031,UTC Transit Center,32.86856359,-117.213522,95031,0,utc,1,M-TC-Bus,utc
6265758.64421205,1897350.52844597,3838,MTS_95032,MTS,95032,UTC Transit Center,32.86906,-117.21373067,95032,0,utc,1,M-TC-Bus,utc
6265770.34431988,1897097.72842665,3839,MTS_95033,MTS,95033,UTC Transit Center,32.86836552,-117.21368495,95033,0,utc,1,M-TC-Bus,utc
6265812.04436772,1897418.52830997,3840,MTS_95034,MTS,95034,UTC Transit Center,32.86924824,-117.21355881,95034,0,utc,1,M-TC-Bus,utc
6265969.64411813,1898649.22827639,3841,MTS_95036,MTS,95036,La Jolla Village Dr & Genesee Av,32.87263456,-117.21308258,95036,0,,1,F-E/B,ljgenE
6265765.74426347,1897512.52845006,3842,MTS_95037,MTS,95037,UTC Transit Center,32.8695054,-117.21371242,95037,0,utc,0,M-TC-Bus,utc
6265769.64419006,1897447.92851365,3843,MTS_95039,MTS,95039,UTC Transit Center,32.86932796,-117.21369777,95039,0,utc,0,M-TC-Bus,utc
6304550.64471188,1800194.2421159,3844,MTS_96004,MTS,96004,Palomar Street Transit Center,32.60296427,-117.08486442,96004,0,paltro,1,M-TC-Bus,paltro
6337221.63612831,1887140.23324981,3845,MTS_96006,MTS,96006,Santee Town Center,32.84259478,-116.98076441,96006,0,santtc,0,M-TC-Bus,santtc
6280302.6456358,1840692.23592289,3846,MTS_96010,MTS,96010,Front St & F St,32.71370605,-117.16474714,96010,0,,1,N-S/B,froF
6259627.64794388,1843655.23426197,3847,MTS_96017,MTS,96017,Rosecrans St & Canon St,32.7213324,-117.23204999,96017,0,,1,F-W/B,roscan
6306834.64178431,1853131.23597923,3848,MTS_96024,MTS,96024,University Av & 54th St,32.74850203,-117.07881492,96024,0,,1,F-E/B,univ54
6308642.64276147,1827548.23891698,3849,MTS_96025,MTS,96025,Harbison Av & E 16th St,32.67823103,-117.07227874,96025,0,,1,F-N/B,
6308597.64285147,1827483.23904698,3850,MTS_96027,MTS,96027,Harbison Av & E 16th St,32.67805142,-117.07242331,96027,0,,0,N-S/B,
6304531.63490738,1987968.21958557,3851,MTS_96033,MTS,96033,Escondido Transit Center,33.11902565,-117.08983701,96033,0,,1,M-Street-W/B,esctc8
6269624.64599447,1855736.23339389,3852,MTS_96034,MTS,96034,Old Town Transit Center,32.75478907,-117.1999058,96034,0,ottc_w,1,M-TC-Bus,ottc_w
6320673.63608788,1933326.22683564,3853,MTS_96035,MTS,96035,Temple St & Midland Rd,32.96919864,-117.03577298,96035,0,,1,F-E/B,temmid
6278148.64567871,1843002.23523989,3854,MTS_97004,MTS,97004,Ash St & Pacific Hwy,32.72000249,-117.17181599,97004,0,,1,F-W/B,ashpac
6525045.60628013,2036991.2252139,3855,MTS_98000,MTS,98000,Palm Canyon Rd & Opp 818,33.25654641,-116.36980583,98000,0,,2,M-Street-W/B,
6525042.60628614,2037076.22504389,3856,MTS_98001,MTS,98001,Palm Canyon Rd & 818,33.25678001,-116.36981596,98001,0,,2,M-Street-W/B,
6527874.60554339,2037054.2250879,3857,MTS_98002,MTS,98002,Palm Canyon Rd & 1010,33.25672815,-116.36055189,98002,0,,2,M-Street-W/B,
6535162.60540305,2023955.22733581,3858,MTS_98003,MTS,98003,Rango Wy & Cts Yard,33.22074668,-116.33667588,98003,0,,2,M-Street-W/B,
6537197.60559814,2019619.22780573,3859,MTS_98004,MTS,98004,Yaqui Pass & Deep Dell Tr,33.20883434,-116.33001088,98004,0,,2,M-Street-N/B,
6523427.60853189,1994116.2302554,3860,MTS_98005,MTS,98005,Yaqui Pass & Tamarisk Grove Campground,33.13870587,-116.37493054,98005,0,,2,M-Street-E/B,
6492650.6126713,1978905.23049372,3861,MTS_98006,MTS,98006,Hwy 78 & Butterfield Stage,33.09675835,-116.47536471,98006,0,,2,M-Street-W/B,
6504017.61191888,1972011.23181456,3862,MTS_98007,MTS,98007,Great Southern Overland Rte Of 1849 & Shelter Vall,33.07787302,-116.43820836,98007,0,,2,M-Street-S/B,
6506235.61174797,1968988.23261122,3863,MTS_98008,MTS,98008,Great Southern Overland Rte Of 1849 & Great Sandy,33.06957547,-116.43095054,98008,0,,2,N-S/B,
6508182.61146289,1965730.23289365,3864,MTS_98009,MTS,98009,Great Southern Overland Rte Of 1849 & Horse Camp C,33.06063037,-116.42457732,98009,0,,2,M-Street-E/B,sheval
6470709.61587097,1968663.23030847,3865,MTS_98010,MTS,98010,Hwy 78 & Opp Banner Recreation Ranch,33.0684585,-116.54691143,98010,0,,2,M-Street-E/B,banner
6470671.61594696,1968687.23058856,3866,MTS_98011,MTS,98011,Hwy 78 & Banner Recreation Ranch,33.06852416,-116.54703569,98011,0,,2,M-Street-W/B,banner
6457333.61736055,1971578.22939973,3867,MTS_98012,MTS,98012,Hollow Glen Rd & Hwy 78,33.07635761,-116.59060381,98012,0,,2,M-Street-W/B,
6455166.61775756,1971657.22924173,3868,MTS_98013,MTS,98013,Hwy 78 & 2nd St,33.07655507,-116.59767873,98013,0,,2,F-W/B,
6455172.61807364,1971604.22934772,3869,MTS_98014,MTS,98014,Hwy 78 & 2nd St,33.07640946,-116.59765856,98014,0,,2,M-Street-E/B,
6453720.61769681,1972346.22917606,3870,MTS_98015,MTS,98015,Washington St & Hwy 78,33.07843536,-116.60240673,98015,0,,1,N-N/B,julian
6453621.6178948,1972339.22919007,3871,MTS_98016,MTS,98016,Washington St & Hwy 78,33.0784152,-116.60272984,98016,0,,1,F-S/B,julian
6449335.61826472,1972250.22903998,3872,MTS_98017,MTS,98017,Hwy 78 & Pine Hills Rd,33.07812995,-116.61672055,98017,0,,2,M-Street-W/B,
6440792.61927463,1973275.22830231,3873,MTS_98018,MTS,98018,Hwy 78 & 3175,33.0808613,-116.64462188,98018,0,,2,M-Street-E/B,
6440376.61912239,1978460.22777481,3874,MTS_98019,MTS,98019,Hwy 78 & 4360 (Apple Tree Inn),33.09510721,-116.64604426,98019,0,,2,M-Street-W/B,
6367423.62920189,1956044.22667514,3875,MTS_98020,MTS,98020,Sr 67 & Letton St,33.03250994,-116.88379842,98020,0,,1,F-N/B,
6367411.62922588,1956100.22689123,3876,MTS_98021,MTS,98021,Sr 67 & Letton St,33.03266365,-116.88383868,98021,0,,2,N-S/B,
6368227.62890622,1956790.22649547,3877,MTS_98022,MTS,98022,Sr 67 & Day St,33.03457361,-116.88118988,98022,0,,2,M-Street-N/B,
6372244.62841813,1959515.22662289,3878,MTS_98023,MTS,98023,Main St & 10th St,33.04212898,-116.86813571,98023,0,,1,F-N/B,
6372294.62831813,1959638.22637689,3879,MTS_98024,MTS,98024,Main St & 10th St,33.04246784,-116.86797494,98024,0,,1,M-Street-S/B,
6373153.62824056,1960100.22676523,3880,MTS_98025,MTS,98025,Main St & 8th St,33.04375154,-116.86518079,98025,0,,1,F-N/B,
6373018.62818247,1960110.22641714,3881,MTS_98026,MTS,98026,Main St & 8th St,33.04377683,-116.86562151,98026,0,,1,F-S/B,
6374178.62783097,1960758.22643347,3882,MTS_98027,MTS,98027,Main St & 6th St,33.04557652,-116.86184861,98027,0,,1,F-N/B,
6374067.62805296,1960789.22637148,3883,MTS_98028,MTS,98028,Main St & 6th St,33.04565993,-116.86221143,98028,0,,1,N-S/B,
6376102.62759189,1962803.22628048,3884,MTS_98029,MTS,98029,Earlham St & Thomsen Wy (Ramona Water Dist),33.05122775,-116.85560885,98029,0,,1,M-Street-W/B,
6376230.62766397,1962767.22635248,3885,MTS_98030,MTS,98030,Earlham St & Thomsen Wy (Health Clinic),33.05113085,-116.85519045,98030,0,,2,N-E/B,
6379527.62697548,1962720.22644648,3886,MTS_98031,MTS,98031,Hwy 78 & Magnolia Rd,33.05105381,-116.84442991,98031,0,,2,M-Street-E/B,
6379301.62709938,1962790.22663456,3887,MTS_98032,MTS,98032,Hwy 78 & Magnolia Av,33.05124265,-116.84516875,98032,0,,2,F-W/B,
6398471.62452047,1972948.22633165,3888,MTS_98033,MTS,98033,Hwy 78 & Rancho Santa Teresa Dr,33.07944531,-116.7827771,98033,0,,2,N-E/B,
6401968.62441622,1971306.22666289,3889,MTS_98034,MTS,98034,Hwy 78 & Pine Hill Egg Ranch,33.07498111,-116.77133421,98034,0,,2,M-Street-E/B,
6401784.62412806,1971453.22669698,3890,MTS_98035,MTS,98035,Hwy 78 & Opp Pine Hill Egg Ranch,33.07538258,-116.77193726,98035,0,,2,M-Street-W/B,
6410161.62312205,1968081.22753547,3891,MTS_98036,MTS,98036,Hwy 78 & Opposite Golden Eagle Farm,33.06622737,-116.74453925,98036,0,,2,M-Street-E/B,
6410291.62351821,1968224.22757757,3892,MTS_98037,MTS,98037,Hwy 78 & Golden Eagle Farm,33.06662208,-116.74411714,98037,0,,2,N-W/B,
6431493.62015614,1983532.22648907,3893,MTS_98038,MTS,98038,Hwy 78 & Hwy 79 (Dudleys Bakery),33.10895073,-116.67511596,98038,0,,1,M-Street-W/B,sanysa
6431752.61996622,1983557.22676714,3894,MTS_98039,MTS,98039,Hwy 78 & Hwy 79 (Santa Ysabel Gen Store),33.10902233,-116.67427049,98039,0,,2,M-Street-E/B,sanysa
6431997.61914814,2000575.22488332,3895,MTS_98040,MTS,98040,Hwy 79 & Schoolhouse Rd,33.15579641,-116.67369624,98040,0,,2,N-N/B,
6431953.61890805,2000628.22477731,3896,MTS_98041,MTS,98041,Hwy 79 & Schoolhouse Rd,33.15594158,-116.67384071,98041,0,,0,M-Street-S/B,
6405901.62081531,2028360.22016622,3897,MTS_98042,MTS,98042,Hwy 76 & Lake Henshaw Resort,33.2318376,-116.75940537,98042,0,,2,M-Special_Loc,
6420853.61978264,2016939.2220109,3898,MTS_98043,MTS,98043,Hwy 79 & Hwy 76,33.20064023,-116.71034408,98043,0,,2,M-Street-S/B,lakhen
6453135.61525789,2023833.22298664,3899,MTS_98044,MTS,98044,S2 (San Felipe Rd) & S22 (Montezuma Valley Rd),33.21993402,-116.60488857,98044,0,,2,F-W/B,
6478588.61258014,2020313.22477731,3900,MTS_98045,MTS,98045,Montezuma Valley Rd & 37554,33.21047007,-116.52163235,98045,0,,0,M-Street-W/B,ranchi
6478572.61228405,2020252.22489931,3901,MTS_98046,MTS,98046,Montezuma Valley Rd & Opp 37554,33.21030231,-116.52168414,98046,0,,2,M-Street-E/B,ranchi
6480162.61205681,2020256.2248913,3902,MTS_98047,MTS,98047,Montezuma Valley Rd & Lease Rd,33.21032458,-116.51648576,98047,0,,2,M-Street-E/B,
6480132.6121168,2020314.22477531,3903,MTS_98048,MTS,98048,Montezuma Valley Rd & Lease Rd,33.21048377,-116.51658433,98048,0,,2,N-W/B,
6516037.60690773,2036776.22465965,3904,MTS_98049,MTS,98049,Montezuma Canyon Rd & Palm Canyon Rd,33.25592358,-116.39927156,98049,0,,2,N-N/B,
6515973.60703573,2036788.22463565,3905,MTS_98050,MTS,98050,Montezuma Valley Rd & Palm Canyon Rd,33.2559563,-116.39948097,98050,0,,2,F-N/B,
6516821.60698013,2036941.22465773,3906,MTS_98051,MTS,98051,Palm Canyon Rd & Palm Canyon Resort Rv Exit,33.25638011,-116.39670774,98051,0,,2,M-Street-E/B,
6516817.60698813,2037014.22451173,3907,MTS_98052,MTS,98052,Palm Canyon Rd & Opp Palm Canyon Springs Resort,33.25658072,-116.39672116,98052,0,,2,M-Street-W/B,
6518311.60695289,2036953.22463372,3908,MTS_98053,MTS,98053,Palm Canyon Rd & Five Diamonds Rd,33.25641875,-116.39183375,98053,0,,2,M-Street-E/B,
6518279.6066888,2037010.22484781,3909,MTS_98054,MTS,98054,Palm Canyon Rd & Five Diamonds Rd,33.25657529,-116.39193868,98054,0,,2,N-W/B,
6522715.60634696,2036964.22493981,3910,MTS_98055,MTS,98055,Palm Canyon Dr & Sunset Realty,33.25646462,-116.37742756,98055,0,,2,M-Street-E/B,
6523222.60598914,2037117.22496189,3911,MTS_98056,MTS,98056,Christmas Circle & Palm Canyon Rd,33.2568868,-116.37576968,98056,0,,1,N-S/B,borreg
6581852.61110422,1804575.25631973,3912,MTS_98057,MTS,98057,Campo St & Old Hwy 80,32.61781675,-116.18445788,98057,0,,2,F-N/B,jacumb
6581805.61087014,1805514.25641023,3913,MTS_98058,MTS,98058,Brawley Av & Campo St,32.62039758,-116.1846086,98058,0,,2,F-W/B,
6581407.61100997,1805485.25614014,3914,MTS_98059,MTS,98059,Carriso St & Brawley Av,32.62031855,-116.1859012,98059,0,,2,F-S/B,
6580057.61141339,1804403.25633565,3915,MTS_98060,MTS,98060,Old Hwy 80 & Jacumba Rd,32.61734699,-116.19028746,98060,0,,2,M-Street-W/B,
6550093.6139268,1823040.25219806,3916,MTS_98061,MTS,98061,Old Hwy 80 & 39998 (Boulevard Coin Shop),32.66857768,-116.28761686,98061,0,,2,M-Street-W/B,
6549909.61396672,1823041.25252414,3917,MTS_98062,MTS,98062,Old Hwy 80 & 39961 (Candy Cottage),32.66858025,-116.28821475,98062,0,,2,M-Street-E/B,
6548245.61401388,1823123.25203206,3918,MTS_98063,MTS,98063,Old Hwy 80 & 39718 (Mountain Top Market),32.66880382,-116.29362181,98063,0,,2,M-Street-W/B,
6548209.61441398,1823063.25248015,3919,MTS_98064,MTS,98064,Old Hwy 80 & 39710 (Sun Country Real Estate),32.66863887,-116.2937387,98064,0,,2,M-Street-E/B,
6547198.61446747,1822944.25239006,3920,MTS_98065,MTS,98065,Old Hwy 80 & 39550 (Post Office),32.66831061,-116.29702364,98065,0,,2,M-Street-W/B,
6547293.61460555,1822897.25215597,3921,MTS_98066,MTS,98066,Old Hwy 80 & 39605 (Boulevard Lumber),32.66818155,-116.29671488,98066,0,,2,M-Street-E/B,
6545772.6146948,1823014.25225006,3922,MTS_98067,MTS,98067,Old Hwy 80 & 39334 (Opp Liquor Store),32.66850114,-116.30165734,98067,0,,2,M-Street-W/B,boulev
6545915.61440881,1822934.25208198,3923,MTS_98068,MTS,98068,Old Hwy 80 & Hwy 94 (Boulevard Liqour),32.66828146,-116.30119255,98068,0,,2,N-E/B,boulev
6535393.61543971,1829895.25062715,3924,MTS_98069,MTS,98069,Live Oaks Trail & Old Hwy 80,32.68739417,-116.33540081,98069,0,,2,M-Special_Loc,livoak
6529386.61597081,1835420.24974772,3925,MTS_98070,MTS,98070,Golden Acorn Casino & Same,32.70256404,-116.354942,98070,0,,2,M-Special_Loc,
6530556.61658356,1817587.25194922,3926,MTS_98071,MTS,98071,Hwy 94 & Outdoor World Retreat & Rv Park,32.65355492,-116.35108258,98071,0,,2,F-E/B,
6525903.61735938,1815703.25178023,3927,MTS_98072,MTS,98072,Hwy 94 & Church Rd,32.64836361,-116.36619248,98072,0,,2,F-W/B,
6526087.61731946,1815529.25212823,3928,MTS_98073,MTS,98073,Hwy 94 & Bia Route 10,32.64788595,-116.36559411,98073,0,,2,N-E/B,
6508115.61979897,1813829.25159122,3929,MTS_98074,MTS,98074,Hwy 94 & La Posta Rd (Call Box),32.64314508,-116.42396878,98074,0,,2,M-Street-E/B,
6508354.61964905,1813877.25116715,3930,MTS_98075,MTS,98075,Hwy 94 & La Posta Rd,32.6432781,-116.42319266,98075,0,,2,N-W/B,
6505151.62047763,1809833.25138114,3931,MTS_98076,MTS,98076,Hwy 94 & Shockey Truck Trail,32.63214852,-116.43357426,98076,0,,2,F-E/B,
6505054.62034355,1809776.25182323,3932,MTS_98077,MTS,98077,Hwy 94 & Shockey Truck Trail,32.63199139,-116.43388899,98077,0,,2,M-Street-W/B,
6493242.62165789,1808644.25113449,3933,MTS_98078,MTS,98078,Hwy 94 & Buckman Springs Rd,32.62881698,-116.4722467,98078,0,,2,F-W/B,campo
6488645.62199363,1816404.25005014,3934,MTS_98079,MTS,98079,Buckman Springs Rd & Freedom Ranch,32.65011669,-116.48723462,98079,0,,2,M-Street-N/B,
6488589.62177755,1816399.24973206,3935,MTS_98080,MTS,98080,Buckman Springs Rd & Opp Freedom Ranch,32.65010259,-116.48741651,98080,0,,2,M-Street-S/B,
6488452.62172347,1820936.24951631,3936,MTS_98081,MTS,98081,Buckman Springs Rd & 2041-2087,32.66257121,-116.48789521,98081,0,,2,M-Street-N/B,
6488421.62145738,1820905.24925023,3937,MTS_98082,MTS,98082,Buckman Springs Rd & 2030-2060,32.66248582,-116.4879957,98082,0,,2,M-Street-S/B,
6488247.62147731,1825238.24878632,3938,MTS_98083,MTS,98083,Buckman Springs Rd & Cameron Truck Trail,32.67439353,-116.48859327,98083,0,,2,M-Street-S/B,
6488290.6213913,1825275.24871232,3939,MTS_98084,MTS,98084,Buckman Springs Rd & Cameron Truck Trail,32.67449549,-116.48845381,98084,0,,2,F-N/B,
6481019.6221538,1827340.24819122,3940,MTS_98085,MTS,98085,Lake Morena Dr & Gladiola Dr (Malt Shop),32.68012296,-116.51209835,98085,0,,2,N-W/B,lakmor
6479529.62250914,1828273.24796565,3941,MTS_98086,MTS,98086,Lake Morena Dr & Lake Morena Campground,32.68267683,-116.51694829,98086,0,,2,M-Special_Loc,
6480996.6221998,1827322.24822722,3942,MTS_98087,MTS,98087,Lake Morena Dr & Laurel Dr,32.68007333,-116.51217295,98087,0,,2,F-S/B,
6482328.62216046,1826148.24827865,3943,MTS_98088,MTS,98088,Lake Morena Dr & Lake Morena Rv Park,32.67685584,-116.5078348,98088,0,,2,M-Street-S/B,
6483161.62213488,1827048.24844715,3944,MTS_98089,MTS,98089,Lake Morena Dr & Molchan Dr (Country Market),32.67933503,-116.50513499,98089,0,,2,F-E/B,
6486755.6205243,1847079.24644281,3945,MTS_98090,MTS,98090,Buckman Springs Rd & Mountain Empire Hs,32.73441187,-116.49360746,98090,0,,2,M-Street-N/B,
6486713.62028022,1847153.24629481,3946,MTS_98091,MTS,98091,Buckman Springs Rd & Opp Mountain Empire Hs,32.73461498,-116.49374459,98091,0,,2,M-Street-S/B,
6489615.61972556,1855733.2452109,3947,MTS_98092,MTS,98092,Buckman Springs Rest Area,32.75821458,-116.4843706,98092,0,,1,M-Special_Loc,bucspr
6475844.62036473,1878910.24150772,3948,MTS_98093,MTS,98093,Old Hwy 80 & Majors Coffee Shop,32.8218211,-116.52936501,98093,0,,2,M-Street-W/B,pinval
6475978.62009671,1878691.24161765,3949,MTS_98094,MTS,98094,Old Hwy 80 & Pine Valley,32.82122018,-116.52892694,98094,0,,2,F-E/B,pinval
6467359.62060247,1888801.24009839,3950,MTS_98095,MTS,98095,Old Hwy 80 & 27446,32.84893995,-116.5570786,98095,0,,2,M-Street-W/B,
